,Title,Distributor,Domestic Sales (in $),International Sales (in $),World Sales (in $),Genre,Runtime (Min),Imdb Standardized,Letterboxd Standardized,Rateyourmusic Standardized,Average Rating,Worldwide Popularity,Domestic Sales (Log),International Sales (Log),World Sales (Log),Mystery,Thriller,Music,Drama,Comedy,Western,Crime,History,Horror,Biography,Musical,Sci-Fi,Romance,Adventure,Action,Family,Fantasy,Animation,Sport,War
127,Despicable Me (2010),Universal Pictures,251513985.0,291600000.0,543113985.0,"'Animation',",95.0,76.0,69.19999999999999,59.199999999999996,68.1,43.6,27.906063379921783,28.11941547876375,29.016679771744883,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False
127,Despicable Me (2010),Universal Pictures,251513985.0,291600000.0,543113985.0,"'Comedy',",95.0,76.0,69.19999999999999,59.199999999999996,68.1,43.6,27.906063379921783,28.11941547876375,29.016679771744883,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False
127,Despicable Me (2010),Universal Pictures,251513985.0,291600000.0,543113985.0,"'Crime',",95.0,76.0,69.19999999999999,59.199999999999996,68.1,43.6,27.906063379921783,28.11941547876375,29.016679771744883,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False
127,Despicable Me (2010),Universal Pictures,251513985.0,291600000.0,543113985.0,"'Family',",95.0,76.0,69.19999999999999,59.199999999999996,68.1,43.6,27.906063379921783,28.11941547876375,29.016679771744883,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False
127,Despicable Me (2010),Universal Pictures,251513985.0,291600000.0,543113985.0,'Sci-Fi'],95.0,76.0,69.19999999999999,59.199999999999996,68.1,43.6,27.906063379921783,28.11941547876375,29.016679771744883,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False
128,Batman (1989),Warner Bros.,251348343.0,160160000.0,411508343.0,"['Action',",126.0,75.0,71.8,67.0,71.3,42.9,27.90511293727655,27.254938638385443,28.616346439521525,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
128,Batman (1989),Warner Bros.,251348343.0,160160000.0,411508343.0,'Adventure'],126.0,75.0,71.8,67.0,71.3,42.9,27.90511293727655,27.254938638385443,28.616346439521525,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
129,Night at the Museum (2006),Twentieth Century Fox,250863268.0,323617961.0,574481229.0,"['Adventure',",108.0,64.0,63.800000000000004,46.8,58.2,39.2,27.902326002449655,28.269716439569333,29.097684513117308,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
129,Night at the Museum (2006),Twentieth Century Fox,250863268.0,323617961.0,574481229.0,"'Comedy',",108.0,64.0,63.800000000000004,46.8,58.2,39.2,27.902326002449655,28.269716439569333,29.097684513117308,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
129,Night at the Museum (2006),Twentieth Century Fox,250863268.0,323617961.0,574481229.0,"'Family',",108.0,64.0,63.800000000000004,46.8,58.2,39.2,27.902326002449655,28.269716439569333,29.097684513117308,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
129,Night at the Museum (2006),Twentieth Century Fox,250863268.0,323617961.0,574481229.0,'Fantasy'],108.0,64.0,63.800000000000004,46.8,58.2,39.2,27.902326002449655,28.269716439569333,29.097684513117308,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
130,Men in Black (1997),Sony Pictures Entertainment (SPE),250690539.0,338700000.0,589390539.0,"['Action',",98.0,73.0,72.0,60.6,68.5,44.6,27.901332309338002,28.33543274593097,29.134648661353598,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
130,Men in Black (1997),Sony Pictures Entertainment (SPE),250690539.0,338700000.0,589390539.0,"'Adventure',",98.0,73.0,72.0,60.6,68.5,44.6,27.901332309338002,28.33543274593097,29.134648661353598,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
130,Men in Black (1997),Sony Pictures Entertainment (SPE),250690539.0,338700000.0,589390539.0,"'Comedy',",98.0,73.0,72.0,60.6,68.5,44.6,27.901332309338002,28.33543274593097,29.134648661353598,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
130,Men in Black (1997),Sony Pictures Entertainment (SPE),250690539.0,338700000.0,589390539.0,'Sci-Fi'],98.0,73.0,72.0,60.6,68.5,44.6,27.901332309338002,28.33543274593097,29.134648661353598,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
131,Harry Potter and the Prisoner of Azkaban (2004),Warner Bros.,249975996.0,547385621.0,797361618.0,"['Adventure',",142.0,79.0,82.0,67.0,76.0,52.0,27.897214325528633,29.027982296862685,29.570658920173074,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
131,Harry Potter and the Prisoner of Azkaban (2004),Warner Bros.,249975996.0,547385621.0,797361618.0,"'Family',",142.0,79.0,82.0,67.0,76.0,52.0,27.897214325528633,29.027982296862685,29.570658920173074,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
131,Harry Potter and the Prisoner of Azkaban (2004),Warner Bros.,249975996.0,547385621.0,797361618.0,"'Fantasy',",142.0,79.0,82.0,67.0,76.0,52.0,27.897214325528633,29.027982296862685,29.570658920173074,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
131,Harry Potter and the Prisoner of Azkaban (2004),Warner Bros.,249975996.0,547385621.0,797361618.0,'Mystery'],142.0,79.0,82.0,67.0,76.0,52.0,27.897214325528633,29.027982296862685,29.570658920173074,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
132,Moana (2016),Walt Disney Studios Motion Pictures,248757044.0,395379444.0,644136488.0,"['Adventure',",107.0,76.0,75.2,63.800000000000004,71.7,47.2,27.890162137820447,28.55866262558796,29.2627911767824,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False
132,Moana (2016),Walt Disney Studios Motion Pictures,248757044.0,395379444.0,644136488.0,"'Animation',",107.0,76.0,75.2,63.800000000000004,71.7,47.2,27.890162137820447,28.55866262558796,29.2627911767824,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False
132,Moana (2016),Walt Disney Studios Motion Pictures,248757044.0,395379444.0,644136488.0,"'Comedy',",107.0,76.0,75.2,63.800000000000004,71.7,47.2,27.890162137820447,28.55866262558796,29.2627911767824,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False
132,Moana (2016),Walt Disney Studios Motion Pictures,248757044.0,395379444.0,644136488.0,"'Family',",107.0,76.0,75.2,63.800000000000004,71.7,47.2,27.890162137820447,28.55866262558796,29.2627911767824,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False
132,Moana (2016),Walt Disney Studios Motion Pictures,248757044.0,395379444.0,644136488.0,"'Fantasy',",107.0,76.0,75.2,63.800000000000004,71.7,47.2,27.890162137820447,28.55866262558796,29.2627911767824,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False
132,Moana (2016),Walt Disney Studios Motion Pictures,248757044.0,395379444.0,644136488.0,'Musical'],107.0,76.0,75.2,63.800000000000004,71.7,47.2,27.890162137820447,28.55866262558796,29.2627911767824,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False
133,Indiana Jones and the Raiders of the Lost Ark (1981),Paramount Pictures,248159971.0,141766000.0,389925971.0,"['Action',",115.0,84.00000000000001,83.2,76.2,81.1,47.4,27.886695181992057,27.078936328961298,28.53862500766644,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
133,Indiana Jones and the Raiders of the Lost Ark (1981),Paramount Pictures,248159971.0,141766000.0,389925971.0,'Adventure'],115.0,84.00000000000001,83.2,76.2,81.1,47.4,27.886695181992057,27.078936328961298,28.53862500766644,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
134,Toy Story 2 (1999),Walt Disney Studios Motion Pictures,245852179.0,251523202.0,497375381.0,"['Adventure',",92.0,79.0,78.60000000000001,72.39999999999999,76.7,47.1,27.873215900991465,27.9061162480617,28.88975985815307,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False
134,Toy Story 2 (1999),Walt Disney Studios Motion Pictures,245852179.0,251523202.0,497375381.0,"'Animation',",92.0,79.0,78.60000000000001,72.39999999999999,76.7,47.1,27.873215900991465,27.9061162480617,28.88975985815307,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False
134,Toy Story 2 (1999),Walt Disney Studios Motion Pictures,245852179.0,251523202.0,497375381.0,"'Comedy',",92.0,79.0,78.60000000000001,72.39999999999999,76.7,47.1,27.873215900991465,27.9061162480617,28.88975985815307,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False
134,Toy Story 2 (1999),Walt Disney Studios Motion Pictures,245852179.0,251523202.0,497375381.0,"'Family',",92.0,79.0,78.60000000000001,72.39999999999999,76.7,47.1,27.873215900991465,27.9061162480617,28.88975985815307,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False
134,Toy Story 2 (1999),Walt Disney Studios Motion Pictures,245852179.0,251523202.0,497375381.0,'Fantasy'],92.0,79.0,78.60000000000001,72.39999999999999,76.7,47.1,27.873215900991465,27.9061162480617,28.88975985815307,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False
135,Transformers: Age of Extinction (2014),Paramount Pictures,245439076.0,858614996.0,1104054072.0,"['Action',",165.0,55.99999999999999,40.800000000000004,31.0,42.6,40.7,27.870789715774976,29.67743612925932,30.040163685066048,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
135,Transformers: Age of Extinction (2014),Paramount Pictures,245439076.0,858614996.0,1104054072.0,"'Adventure',",165.0,55.99999999999999,40.800000000000004,31.0,42.6,40.7,27.870789715774976,29.67743612925932,30.040163685066048,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
135,Transformers: Age of Extinction (2014),Paramount Pictures,245439076.0,858614996.0,1104054072.0,'Sci-Fi'],165.0,55.99999999999999,40.800000000000004,31.0,42.6,40.7,27.870789715774976,29.67743612925932,30.040163685066048,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
136,Cars (2006),Walt Disney Studios Motion Pictures,244082982.0,217908885.0,461991867.0,"['Adventure',",117.0,72.0,70.6,54.800000000000004,65.8,41.0,27.86279646986693,27.69914978108786,28.783292213463078,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False
136,Cars (2006),Walt Disney Studios Motion Pictures,244082982.0,217908885.0,461991867.0,"'Animation',",117.0,72.0,70.6,54.800000000000004,65.8,41.0,27.86279646986693,27.69914978108786,28.783292213463078,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False
136,Cars (2006),Walt Disney Studios Motion Pictures,244082982.0,217908885.0,461991867.0,"'Comedy',",117.0,72.0,70.6,54.800000000000004,65.8,41.0,27.86279646986693,27.69914978108786,28.783292213463078,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False
136,Cars (2006),Walt Disney Studios Motion Pictures,244082982.0,217908885.0,461991867.0,"'Family',",117.0,72.0,70.6,54.800000000000004,65.8,41.0,27.86279646986693,27.69914978108786,28.783292213463078,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False
136,Cars (2006),Walt Disney Studios Motion Pictures,244082982.0,217908885.0,461991867.0,'Sport'],117.0,72.0,70.6,54.800000000000004,65.8,41.0,27.86279646986693,27.69914978108786,28.783292213463078,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False
137,Ghostbusters (1984),Columbia Pictures,243578797.0,53000000.0,296578797.0,"['Action',",105.0,78.0,75.8,68.8,74.2,42.3,27.859813314369884,25.659489023887375,28.143840219479518,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
137,Ghostbusters (1984),Columbia Pictures,243578797.0,53000000.0,296578797.0,"'Comedy',",105.0,78.0,75.8,68.8,74.2,42.3,27.859813314369884,25.659489023887375,28.143840219479518,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
137,Ghostbusters (1984),Columbia Pictures,243578797.0,53000000.0,296578797.0,"'Fantasy',",105.0,78.0,75.8,68.8,74.2,42.3,27.859813314369884,25.659489023887375,28.143840219479518,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
137,Ghostbusters (1984),Columbia Pictures,243578797.0,53000000.0,296578797.0,'Sci-Fi'],105.0,78.0,75.8,68.8,74.2,42.3,27.859813314369884,25.659489023887375,28.143840219479518,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
138,Bruce Almighty (2003),Universal Pictures,242829261.0,241763613.0,484592874.0,"['Comedy',",101.0,68.0,62.8,51.0,60.6,38.8,27.855367036359905,27.849021885014718,28.852197949029616,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
138,Bruce Almighty (2003),Universal Pictures,242829261.0,241763613.0,484592874.0,'Fantasy'],101.0,68.0,62.8,51.0,60.6,38.8,27.855367036359905,27.849021885014718,28.852197949029616,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
139,Twister (1996),Warner Bros.,241721524.0,252750000.0,494471524.0,"['Action',",113.0,64.0,62.4,47.199999999999996,57.9,37.6,27.848770702146485,27.91313585122719,28.881312199462663,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
